Company name,Director name,Tied-to company name,Exec of tied-to company?,SIC,Fortune #,HQ city,HQ state,Tied-to SIC,Tied-to Fortune #,Tied-to HQ city,Tied-to HQ state,Exec of focal co?
HERCULES INC,"HOLIDAY, EDITH E.",H J HEINZ CO,0,2869,622,WILMINGTON,DE,2033,170,PITTSBURGH,PA,0
HERCULES INC,"ELLIOTT, R. KEITH",PECO ENERGY CO,0,2869,622,WILMINGTON,DE,4931,309,PHILADELPHIA,PA,1
HERCULES INC,"DROSDICK, JOHN G.",SUNOCO INC,1,2869,622,WILMINGTON,DE,2911,240,PHILADELPHIA,PA,0
HERMAN MILLER INC,"CHANDLER, J. HAROLD",AMSOUTH BANCORPORATION,0,2522,751,ZEELAND,MI,6712,721,BIRMINGHAM,AL,0
HERMAN MILLER INC,"TERRELL, DOROTHY A.",GENERAL MILLS INC,0,2522,751,ZEELAND,MI,2043,272,MINNEAPOLIS,MN,0
HERMAN MILLER INC,"TERRELL, DOROTHY A.",SEARS ROEBUCK & CO,0,2522,751,ZEELAND,MI,5311,15,HOFFMAN ESTATES,IL,0
HERMAN MILLER INC,"POLLARD, C. WILLIAM",SERVICEMASTER CO,1,2522,751,ZEELAND,MI,8741,333,DOWNERS GROVE,IL,0
HERMAN MILLER INC,"CHANDLER, J. HAROLD",STORAGE TECHNOLOGY CORP,0,2522,751,ZEELAND,MI,3572,595,LOUISVILLE,CO,0
HERSHEY FOODS CORP,"WOLFE, KENNETH L.",BAUSCH & LOMB INC,0,2066,350,HERSHEY,PA,3851,582,ROCHESTER,NY,1
HERSHEY FOODS CORP,"WOLFE, KENNETH L.",CARPENTER TECHNOLOGY CORP,0,2066,350,HERSHEY,PA,3312,988,READING,PA,1
HERSHEY FOODS CORP,"EVARTS, C. MCCOLLISTER",CARPENTER TECHNOLOGY CORP,0,2066,350,HERSHEY,PA,3312,988,READING,PA,0
HERSHEY FOODS CORP,"CAMPBELL, ROBERT H.",CIGNA CORP,0,2066,350,HERSHEY,PA,6324,57,PHILADELPHIA,PA,0
HERSHEY FOODS CORP,"MCDONALD, MACKEY J.",FIRST UNION CORP,0,2066,350,HERSHEY,PA,6712,56,CHARLOTTE,NC,0
HERSHEY FOODS CORP,"PIETRUSKI, JOHN M.",GPU INC,0,2066,350,HERSHEY,PA,4911,364,MORRISTOWN,NJ,0
HERSHEY FOODS CORP,"VIVIANO, JOSEPH P.",HARSCO CORP,0,2066,350,HERSHEY,PA,3443,745,CAMP HILL,PA,1
HERSHEY FOODS CORP,"PIETRUSKI, JOHN M.",LINCOLN NATIONAL CORP,0,2066,350,HERSHEY,PA,6311,270,FORT WAYNE,IN,0
HERSHEY FOODS CORP,"HILL, BONNIE GUITON",LOUISIANA PACIFIC CORP,0,2066,350,HERSHEY,PA,2421,587,PORTLAND,OR,0
HERSHEY FOODS CORP,"PIETRUSKI, JOHN M.",MCKESSON HBOC INC,0,2066,350,HERSHEY,PA,5122,59,SAN FRANCISCO,CA,0
HERSHEY FOODS CORP,"LOREN, ALLAN Z.",REYNOLDS & REYNOLDS CO,0,2066,350,HERSHEY,PA,7372,815,DAYTON,OH,0
HERSHEY FOODS CORP,"JAMISON, JOHN C.",RICHFOOD HOLDINGS INC,0,2066,350,HERSHEY,PA,5141,462,GLEN ALLEN,VA,0
HERSHEY FOODS CORP,"CAMPBELL, ROBERT H.",SUNOCO INC,1,2066,350,HERSHEY,PA,2911,240,PHILADELPHIA,PA,0
HERSHEY FOODS CORP,"MCDONALD, MACKEY J.",V F CORP,1,2066,350,HERSHEY,PA,2325,301,GREENSBORO,NC,0
HERSHEY FOODS CORP,"LOREN, ALLAN Z.",VENATOR GROUP INC,0,2066,350,HERSHEY,PA,5661,287,NEW YORK,NY,0
HEWLETT PACKARD CO,"GINN, SAM",AIRTOUCH COMMUNICATIONS INC,1,3571,14,PALO ALTO,CA,4812,313,SAN FRANCISCO,CA,0
HEWLETT PACKARD CO,"FERY, JOHN B.",ALBERTSON S INC,0,3571,14,PALO ALTO,CA,5411,92,BOISE,ID,0
HEWLETT PACKARD CO,"PLATT, LEWIS E.",BOEING CO,0,3571,14,PALO ALTO,CA,3721,9,SEATTLE,WA,1
HEWLETT PACKARD CO,"FERY, JOHN B.",BOEING CO,0,3571,14,PALO ALTO,CA,3721,9,SEATTLE,WA,0
HEWLETT PACKARD CO,"CONDIT, PHILIP M.",BOEING CO,1,3571,14,PALO ALTO,CA,3721,9,SEATTLE,WA,0
HEWLETT PACKARD CO,"GINN, SAM",CHEVRON CORP,0,3571,14,PALO ALTO,CA,1311,38,SAN FRANCISCO,CA,0
HEWLETT PACKARD CO,"WAYMAN, ROBERT P.",CNF TRANSPORTATION INC,0,3571,14,PALO ALTO,CA,4213,321,PALO ALTO,CA,1
HEWLETT PACKARD CO,"EVERHART, THOMAS E.",GENERAL MOTORS CORP,0,3571,14,PALO ALTO,CA,3711,1,DETROIT,MI,0
HEWLETT PACKARD CO,"HACKBORN, RICHARD A.",MICROSOFT CORP,0,3571,14,PALO ALTO,CA,7372,109,REDMOND,WA,0
HEWLETT PACKARD CO,"LAWRENCE, DAVID M.",PG&E CORP,0,3571,14,PALO ALTO,CA,4931,65,SAN FRANCISCO,CA,0
HEWLETT PACKARD CO,"EVERHART, THOMAS E.",RAYTHEON CO NEW,0,3571,14,PALO ALTO,CA,3663,69,LEXINGTON,MA,0
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, JOHN A., II",CINERGY CORP,1,3995,656,BATESVILLE,IN,4931,279,CINCINNATI,OH,0
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, W. AUGUST",DPL INC,0,3995,656,BATESVILLE,IN,4931,886,DAYTON,OH,1
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, W. AUGUST",HON INDUSTRIES INC,0,3995,656,BATESVILLE,IN,2522,759,MUSCATINE,IA,1
HILTON HOTELS CORP,"GOLDBERG, ARTHUR M.",FIRST UNION CORP,0,7011,380,BEVERLY HILLS,CA,6712,56,CHARLOTTE,NC,0
HILTON HOTELS CORP,"JOHNSON, ROBERT L.",GENERAL MILLS INC,0,7011,380,BEVERLY HILLS,CA,2043,272,MINNEAPOLIS,MN,0
HILTON HOTELS CORP,"BOLLENBACH, STEPHEN F.",KMART CORP,0,7011,380,BEVERLY HILLS,CA,5311,21,TROY,MI,1
HILTON HOTELS CORP,"BOLLENBACH, STEPHEN F.",TIME WARNER INC NEW,0,7011,380,BEVERLY HILLS,CA,7812,108,NEW YORK,NY,1
HILTON HOTELS CORP,"JOHNSON, ROBERT L.",US AIRWAYS GROUP INC,0,7011,380,BEVERLY HILLS,CA,4512,186,ARLINGTON,VA,0
HILTON HOTELS CORP,"GEORGE, PETER M.",US AIRWAYS GROUP INC,0,7011,380,BEVERLY HILLS,CA,4512,186,ARLINGTON,VA,0
HOME DEPOT INC,"HILL, BONNIE G.",AK STEEL HOLDING CORP,0,5211,32,ATLANTA,GA,3312,577,MIDDLETOWN,OH,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",COCA COLA ENTERPRISES INC,0,5211,32,ATLANTA,GA,2086,119,ATLANTA,GA,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",EQUIFAX INC,0,5211,32,ATLANTA,GA,7323,789,ATLANTA,GA,0
HOME DEPOT INC,"LANGONE, KENNETH G.",GENERAL ELECTRIC CO,0,5211,32,ATLANTA,GA,3641,5,FAIRFIELD,CT,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",KROGER CO,0,5211,32,ATLANTA,GA,5411,36,CINCINNATI,OH,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",NATIONAL SERVICE INDUSTRIES IN,0,5211,32,ATLANTA,GA,3646,647,ATLANTA,GA,0
HOME DEPOT INC,"MARCUS, BERNARD",NATIONAL SERVICE INDUSTRIES IN,0,5211,32,ATLANTA,GA,3646,647,ATLANTA,GA,1
HOME DEPOT INC,"HILL, BONNIE G.",NIAGARA MOHAWK HOLDINGS INC,0,5211,32,ATLANTA,GA,4931,398,NA,,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",SPRINGS INDUSTRIES INC,0,5211,32,ATLANTA,GA,2392,616,FORT MILL,SC,0
HOME DEPOT INC,"LANGONE, KENNETH G.",TRICON GLOBAL RESTAURANTS INC,0,5211,32,ATLANTA,GA,5812,190,LOUISVILLE,KY,0
HOME DEPOT INC,"LANGONE, KENNETH G.",UNIFI INC,0,5211,32,ATLANTA,GA,2281,887,GREENSBORO,NC,0
HOME DEPOT INC,"CLENDENIN, JOHN L.",WACHOVIA CORP,0,5211,32,ATLANTA,GA,6712,276,WINSTON-SALEM,NC,0
HOMEBASE INC,"WEISBERGER, EDWARD J.",BJ S WHOLESALE CLUB INC,1,5399,863,IRVINE,CA,5411,421,NATICK,MA,1
HOMEBASE INC,"WAXLAX, LORNE R.",BJ S WHOLESALE CLUB INC,0,5399,863,IRVINE,CA,5411,421,NATICK,MA,0
HOMEBASE INC,"ZARKIN, HERBERT J.",BJ S WHOLESALE CLUB INC,1,5399,863,IRVINE,CA,5411,421,NATICK,MA,1
HOMEBASE INC,"WAXLAX, LORNE R.",HON INDUSTRIES INC,0,5399,863,IRVINE,CA,2522,759,MUSCATINE,IA,0
HOMEBASE INC,"WAXLAX, LORNE R.",PENNZOIL QUAKER STATE CO,0,5399,863,IRVINE,CA,2911,700,HOUSTON,TX,0
HOMEBASE INC,"LOEWY, ARTHUR F.",TJX COS INC,0,5399,863,IRVINE,CA,5651,208,FRAMINGHAM,MA,0
HON INDUSTRIES INC,"WAXLAX, LORNE R.",BJ S WHOLESALE CLUB INC,0,2522,759,MUSCATINE,IA,5411,421,NATICK,MA,0
HON INDUSTRIES INC,"HILLENBRAND, W. AUGUST",DPL INC,0,2522,759,MUSCATINE,IA,4931,886,DAYTON,OH,0
HON INDUSTRIES INC,"HILLENBRAND, W. AUGUST",HILLENBRAND INDUSTRIES INC,1,2522,759,MUSCATINE,IA,3995,656,BATESVILLE,IN,0
HON INDUSTRIES INC,"WAXLAX, LORNE R.",HOMEBASE INC,0,2522,759,MUSCATINE,IA,5399,863,IRVINE,CA,0
HON INDUSTRIES INC,"PTAK, FRANK S.",ILLINOIS TOOL WORKS INC,1,2522,759,MUSCATINE,IA,3565,290,GLENVIEW,IL,0
HON INDUSTRIES INC,"KATZ, ROBERT L.",NEWELL RUBBERMAID INC,0,2522,759,MUSCATINE,IA,3951,407,FREEPORT,IL,0
HON INDUSTRIES INC,"WAXLAX, LORNE R.",PENNZOIL QUAKER STATE CO,0,2522,759,MUSCATINE,IA,2911,700,HOUSTON,TX,0
HON INDUSTRIES INC,"MICHAELS, JACK D.",SNAP ON INC,0,2522,759,MUSCATINE,IA,3423,735,PLEASANT PRAIRIE,WI,1
HORMEL FOODS CORP,"BLOCK, JOHN R.",ARCHER DANIELS MIDLAND CO,0,2013,453,AUSTIN,MN,2075,91,DECATUR,IL,0
HORMEL FOODS CORP,"BLOCK, JOHN R.",DEERE & CO,0,2013,453,AUSTIN,MN,3523,113,MOLINE,IL,0
HORMEL FOODS CORP,"JOHNSON, JOEL W.",ECOLAB INC,0,2013,453,AUSTIN,MN,7342,689,ST PAUL,MN,1
HORMEL FOODS CORP,"DAVILA, WILLIAM S.",PG&E CORP,0,2013,453,AUSTIN,MN,4931,65,SAN FRANCISCO,CA,0
HORMEL FOODS CORP,"GOLDBERG, LUELLA GROSS",RELIASTAR FINANCIAL CORP,0,2013,453,AUSTIN,MN,6311,507,MINNEAPOLIS,MN,0
HORMEL FOODS CORP,"JOHNSON, JOEL W.",U S BANCORP DE,0,2013,453,AUSTIN,MN,6712,215,MINNEAPOLIS,MN,1
HORMEL FOODS CORP,"DAVILA, WILLIAM S.",WELLS FARGO & CO NEW,0,2013,453,AUSTIN,MN,6712,62,SAN FRANCISCO,CA,0
HOST MARRIOTT SERVICES CORP,"YOUNG, ANDREW J.",ARCHER DANIELS MIDLAND CO,0,5812,888,BETHESDA,MD,2075,91,DECATUR,IL,0
HOST MARRIOTT SERVICES CORP,"YOUNG, ANDREW J.",COX COMMUNICATIONS INC DE,0,5812,888,BETHESDA,MD,4841,753,ATLANTA,GA,0
HOST MARRIOTT SERVICES CORP,"YOUNG, ANDREW J.",DELTA AIR LINES INC,0,5812,888,BETHESDA,MD,4512,111,ATLANTA,GA,0
HOST MARRIOTT SERVICES CORP,"MARRIOTT, J. WILLARD, JR.",GENERAL MOTORS CORP,0,5812,888,BETHESDA,MD,3711,1,DETROIT,MI,1
HOST MARRIOTT SERVICES CORP,"SHAW, WILLIAM J.",MARRIOTT INTERNATIONAL INC NEW,1,5812,888,BETHESDA,MD,7011,206,BETHESDA,MD,1
HOST MARRIOTT SERVICES CORP,"MARRIOTT, J. WILLARD, JR.",MARRIOTT INTERNATIONAL INC NEW,1,5812,888,BETHESDA,MD,7011,206,BETHESDA,MD,1
HOST MARRIOTT SERVICES CORP,"MARRIOTT, RICHARD E.",MARRIOTT INTERNATIONAL INC NEW,0,5812,888,BETHESDA,MD,7011,206,BETHESDA,MD,1
HOST MARRIOTT SERVICES CORP,"SHAW, WILLIAM J.",SODEXHO MARRIOTT SERVICES INC,1,5812,888,BETHESDA,MD,7011,247,BETHESDA,MD,1
HOUSEHOLD INTERNATIONAL INC,"LORCH, GEORGE A.",ARMSTRONG WORLD INDUSTRIES INC,1,6712,185,PROSPECT HEIGHTS,IL,3253,514,LANCASTER,PA,0
HOUSEHOLD INTERNATIONAL INC,"STEWART, S. JAY",AUTOLIV INC,0,6712,185,PROSPECT HEIGHTS,IL,3714,428,SE 107 24  STOCKHOLM,,0
HOUSEHOLD INTERNATIONAL INC,"EVANS, MARY JOHNSTON",BAXTER INTERNATIONAL INC,0,6712,185,PROSPECT HEIGHTS,IL,5122,254,DEERFIELD,IL,0
HOUSEHOLD INTERNATIONAL INC,"GILLIAM, JAMES H., JR.",BELL ATLANTIC CORP,0,6712,185,PROSPECT HEIGHTS,IL,4813,25,NEW YORK,NY,0
HOUSEHOLD INTERNATIONAL INC,"EDWARDSON, JOHN A.",BORG WARNER SECURITY CORP,1,6712,185,PROSPECT HEIGHTS,IL,7381,853,,,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",BRISTOL MYERS SQUIBB CO,0,6712,185,PROSPECT HEIGHTS,IL,2834,77,NEW YORK,NY,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",CIGNA CORP,0,6712,185,PROSPECT HEIGHTS,IL,6324,57,PHILADELPHIA,PA,0
HOUSEHOLD INTERNATIONAL INC,"DARNALL, ROBERT J.",CUMMINS ENGINE CO INC,0,6712,185,PROSPECT HEIGHTS,IL,3519,266,COLUMBUS,IN,0
HOUSEHOLD INTERNATIONAL INC,"EVANS, MARY JOHNSTON",DELTA AIR LINES INC,0,6712,185,PROSPECT HEIGHTS,IL,4512,111,ATLANTA,GA,0
HOUSEHOLD INTERNATIONAL INC,"EVANS, MARY JOHNSTON",DUN & BRADSTREET CORP NEW,0,6712,185,PROSPECT HEIGHTS,IL,7323,643,MURRAY HILL,NJ,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",EQUIFAX INC,0,6712,185,PROSPECT HEIGHTS,IL,7323,789,ATLANTA,GA,0
HOUSEHOLD INTERNATIONAL INC,"FARRIS, DAVID J.",FOSTER WHEELER CORP,0,6712,185,PROSPECT HEIGHTS,IL,1629,339,CLINTON,NJ,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",GENERAL MOTORS CORP,0,6712,185,PROSPECT HEIGHTS,IL,3711,1,DETROIT,MI,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",GEORGIA PACIFIC CORP,0,6712,185,PROSPECT HEIGHTS,IL,2435,122,ATLANTA,GA,0
HOUSEHOLD INTERNATIONAL INC,"ALDINGER, WILLIAM F.",ILLINOIS TOOL WORKS INC,0,6712,185,PROSPECT HEIGHTS,IL,3565,290,GLENVIEW,IL,1
HOUSEHOLD INTERNATIONAL INC,"LEVY, LOUIS E.",KIMBERLY CLARK CORP,0,6712,185,PROSPECT HEIGHTS,IL,2676,136,DALLAS,TX,0
HOUSEHOLD INTERNATIONAL INC,"FREIDHEIM, CYRUS F., JR.",MICROAGE INC,0,6712,185,PROSPECT HEIGHTS,IL,5734,297,TEMPE,AZ,0
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",MINNESOTA MINING & MANUFACTURI,0,6712,185,PROSPECT HEIGHTS,IL,2672,103,ST PAUL,MN,0
HOUSEHOLD INTERNATIONAL INC,"STEWART, S. JAY",MORTON INTERNATIONAL INC NEW,1,6712,185,PROSPECT HEIGHTS,IL,2891,544,CHICAGO,IL,0
HOUSEHOLD INTERNATIONAL INC,"FISHBURN, J. DUDLEY",PHILIP MORRIS COS INC,0,6712,185,PROSPECT HEIGHTS,IL,2111,8,NEW YORK,NY,0
HOUSEHOLD INTERNATIONAL INC,"NICHOLS, JOHN D.",PHILIP MORRIS COS INC,0,6712,185,PROSPECT HEIGHTS,IL,2111,8,NEW YORK,NY,0
HOUSEHOLD INTERNATIONAL INC,"LORCH, GEORGE A.",R R DONNELLEY & SONS CO,0,6712,185,PROSPECT HEIGHTS,IL,2754,277,CHICAGO,IL,0
HOUSEHOLD INTERNATIONAL INC,"NICHOLS, JOHN D.",ROCKWELL INTERNATIONAL CORP NE,0,6712,185,PROSPECT HEIGHTS,IL,3674,202,COSTA MESA,CA,0
HOUSEHOLD INTERNATIONAL INC,"EVANS, MARY JOHNSTON",SUNOCO INC,0,6712,185,PROSPECT HEIGHTS,IL,2911,240,PHILADELPHIA,PA,0
HOUSEHOLD INTERNATIONAL INC,"LORCH, GEORGE A.",WARNER LAMBERT CO,0,6712,185,PROSPECT HEIGHTS,IL,2834,157,MORRIS PLAINS,NJ,0
HUBBELL INC,"MCNALLY, ANDREW, IV",BORG WARNER SECURITY CORP,0,3643,868,ORANGE,CT,7381,853,,,0
HUBBELL INC,"BROOKS, E. RICHARD",CENTRAL & SOUTH WEST CORP,1,3643,868,ORANGE,CT,4931,300,DALLAS,TX,0
HUBBELL INC,"MEYER, DANIEL J.",E W SCRIPPS CO OH,0,3643,868,ORANGE,CT,2711,855,CINCINNATI,OH,0
HUBBELL INC,"WALLOP, MALCOLM",EL PASO ENERGY CORP,0,3643,868,ORANGE,CT,4922,286,HOUSTON,TX,0
HUBBELL INC,"URQUHART, JOHN A.",ENRON CORP OR,0,3643,868,ORANGE,CT,1311,27,HOUSTON,TX,0
HUBBELL INC,"MEYER, DANIEL J.",FIRSTAR CORP NEW,0,3643,868,ORANGE,CT,6712,427,MILWAUKEE,WI,0
HUBBELL INC,"MEYER, DANIEL J.",MILACRON INC,1,3643,868,ORANGE,CT,3541,698,CINCINNATI,OH,0
HUBBELL INC,"RATCLIFFE, G. JACKSON",OLIN CORP,0,3643,868,ORANGE,CT,2812,588,NORWALK,CT,1
HUBBELL INC,"URQUHART, JOHN A.",TECO ENERGY INC,0,3643,868,ORANGE,CT,4931,667,TAMPA,FL,0
HUGHES SUPPLY INC,"DAY, H. CORBIN",CHAMPION INTERNATIONAL CORP,0,5063,576,ORLANDO,FL,2621,289,STAMFORD,CT,0
HUGHES SUPPLY INC,"HUGHES, DAVID H.",SUNTRUST BANKS INC,0,5063,576,ORLANDO,FL,6712,227,ATLANTA,GA,1
HUGHES SUPPLY INC,"HUGHES, DAVID H.",WESTERN RESOURCES INC KS,0,5063,576,ORLANDO,FL,4931,646,TOPEKA,KS,1
HUMANA INC,"JONES, DAVID A., JR.",ABBOTT LABORATORIES,0,6324,165,LOUISVILLE,KY,2834,133,ABBOTT PARK,IL,1
HUMANA INC,"REYNOLDS, W. ANN",ABBOTT LABORATORIES,0,6324,165,LOUISVILLE,KY,2834,133,ABBOTT PARK,IL,0
HUMANA INC,"HALL, JOHN R.",BANK ONE CORP,0,6324,165,LOUISVILLE,KY,6712,44,CHICAGO,IL,0
HUMANA INC,"HALL, JOHN R.",CSX CORP,0,6324,165,LOUISVILLE,KY,4011,162,RICHMOND,VA,0
HUMANA INC,"REYNOLDS, W. ANN",MAYTAG CORP,0,6324,165,LOUISVILLE,KY,3633,379,NEWTON,IA,0
HUMANA INC,"REYNOLDS, W. ANN",OWENS CORNING,0,6324,165,LOUISVILLE,KY,3296,319,TOLEDO,OH,0
HUMANA INC,"LERNER, IRWIN",PUBLIC SERVICE ENTERPRISE GROU,0,6324,165,LOUISVILLE,KY,4931,274,NEWARK,NJ,0
HUMANA INC,"HALL, JOHN R.",REYNOLDS METALS CO,0,6324,165,LOUISVILLE,KY,3334,281,RICHMOND,VA,0
HUMANA INC,"WOLF, GREGORY H.",SHOPKO STORES INC,0,6324,165,LOUISVILLE,KY,5311,490,GREEN BAY,WI,1
HUMANA INC,"HALL, JOHN R.",USEC INC,0,6324,165,LOUISVILLE,KY,2819,870,BETHESDA,MD,0
HUSSMANN INTERNATIONAL INC,"JACKSON, VICTORIA B.",AMSOUTH BANCORPORATION,0,3585,957,BRIDGETON,MO,6712,721,BIRMINGHAM,AL,0
HUSSMANN INTERNATIONAL INC,"ADORJAN, J. JOE",BORG WARNER SECURITY CORP,1,3585,957,BRIDGETON,MO,7381,853,,,0
HUSSMANN INTERNATIONAL INC,"ADORJAN, J. JOE",EARTHGRAINS CO,0,3585,957,BRIDGETON,MO,2051,750,ST LOUIS,MO,0
HUSSMANN INTERNATIONAL INC,"DYKES, ARCHIE R.",FLEMING COS INC,0,3585,957,BRIDGETON,MO,5141,101,OKLAHOMA CITY,OK,0
HUSSMANN INTERNATIONAL INC,"CLINE, RICHARD G.",KMART CORP,0,3585,957,BRIDGETON,MO,5311,21,TROY,MI,1
HUSSMANN INTERNATIONAL INC,"DEL SANTO, LAWRENCE A.",PETSMART INC,0,3585,957,BRIDGETON,MO,5999,631,PHOENIX,AZ,0
HUSSMANN INTERNATIONAL INC,"CLINE, RICHARD G.",RYERSON TULL INC NEW,0,3585,957,BRIDGETON,MO,3316,376,CHICAGO,IL,1
HUSSMANN INTERNATIONAL INC,"DEL SANTO, LAWRENCE A.",SUPERVALU INC,0,3585,957,BRIDGETON,MO,5141,86,EDEN PRAIRIE,MN,0
IBP INC,"GRAMM, WENDY L.",ENRON CORP OR,0,2011,126,DAKOTA DUNES,SD,1311,27,HOUSTON,TX,0
IBP INC,"PETERSON, ROBERT L.",MIDAMERICAN ENERGY HOLDINGS CO,0,2011,126,DAKOTA DUNES,SD,4911,521,DES MOINES,IA,1
IBP INC,"CHALSTY, JOHN S.",OCCIDENTAL PETROLEUM CORP,0,2011,126,DAKOTA DUNES,SD,1311,255,LOS ANGELES,CA,0
IKON OFFICE SOLUTIONS INC,"GERRITY, THOMAS P.",CVS CORP,0,5111,291,VALLEY FORGE,PA,5912,99,WOONSOCKET,RI,0
IKON OFFICE SOLUTIONS INC,"GERRITY, THOMAS P.",FISERV INC,0,5111,291,VALLEY FORGE,PA,7374,949,BROOKFIELD,WI,0
IKON OFFICE SOLUTIONS INC,"GERRITY, THOMAS P.",KNIGHT RIDDER INC,0,5111,291,VALLEY FORGE,PA,2711,472,MIAMI,FL,0
IKON OFFICE SOLUTIONS INC,"HAUPTFUHRER, BARBARA BARNES",KNIGHT RIDDER INC,0,5111,291,VALLEY FORGE,PA,2711,472,MIAMI,FL,1
IKON OFFICE SOLUTIONS INC,"GERRITY, THOMAS P.",RELIANCE GROUP HOLDINGS INC,0,5111,291,VALLEY FORGE,PA,6331,437,NEW YORK,NY,0
IKON OFFICE SOLUTIONS INC,"GERRITY, THOMAS P.",SUNOCO INC,0,5111,291,VALLEY FORGE,PA,2911,240,PHILADELPHIA,PA,0
IKON OFFICE SOLUTIONS INC,"FORESE, JAMES J.",UNISOURCE WORLDWIDE INC,0,5111,291,VALLEY FORGE,PA,5111,225,BERWYN,PA,1
ILLINOIS TOOL WORKS INC,"FARRELL, W. JAMES",ALLSTATE CORP,0,3565,290,GLENVIEW,IL,6331,42,NORTHBROOK,IL,1
ILLINOIS TOOL WORKS INC,"CROWTHER, H. RICHARD",APPLIED POWER INC,0,3565,290,GLENVIEW,IL,3594,952,BUTLER,WI,0
ILLINOIS TOOL WORKS INC,"CROWN, SUSAN",BAXTER INTERNATIONAL INC,0,3565,290,GLENVIEW,IL,5122,254,DEERFIELD,IL,0
ILLINOIS TOOL WORKS INC,"PTAK, FRANK S.",HON INDUSTRIES INC,0,3565,290,GLENVIEW,IL,2522,759,MUSCATINE,IA,1
ILLINOIS TOOL WORKS INC,"ALDINGER, WILLIAM F.",HOUSEHOLD INTERNATIONAL INC,1,3565,290,GLENVIEW,IL,6712,185,PROSPECT HEIGHTS,IL,0
ILLINOIS TOOL WORKS INC,"BIRCK, MICHAEL J.",MOLEX INC,0,3565,290,GLENVIEW,IL,3643,785,LISLE,IL,0
ILLINOIS TOOL WORKS INC,"FARRELL, W. JAMES",MORTON INTERNATIONAL INC NEW,0,3565,290,GLENVIEW,IL,2891,544,CHICAGO,IL,1
ILLINOIS TOOL WORKS INC,"CROWN, SUSAN",NORTHERN TRUST CORP,0,3565,290,GLENVIEW,IL,6712,543,CHICAGO,IL,0
ILLINOIS TOOL WORKS INC,"SMITH, HAROLD B.",NORTHERN TRUST CORP,0,3565,290,GLENVIEW,IL,6712,543,CHICAGO,IL,0
ILLINOIS TOOL WORKS INC,"FARRELL, W. JAMES",PREMARK INTERNATIONAL INC,0,3565,290,GLENVIEW,IL,3556,516,DEERFIELD,IL,1
ILLINOIS TOOL WORKS INC,"FARRELL, W. JAMES",QUAKER OATS CO,0,3565,290,GLENVIEW,IL,2043,325,CHICAGO,IL,1
ILLINOIS TOOL WORKS INC,"ROONEY, PHILLIP B.",SERVICEMASTER CO,1,3565,290,GLENVIEW,IL,8741,333,DOWNERS GROVE,IL,0
ILLINOIS TOOL WORKS INC,"BIRCK, MICHAEL J.",TELLABS INC,1,3565,290,GLENVIEW,IL,3661,773,LISLE,IL,0
ILLINOIS TOOL WORKS INC,"SMITH, HAROLD B.",W W GRAINGER INC,0,3565,290,GLENVIEW,IL,5075,357,LINCOLNSHIRE,IL,0
IMATION CORP,"LEMAY, RONALD T.",ALLSTATE CORP,0,3572,642,OAKDALE,MN,6331,42,NORTHBROOK,IL,0
IMATION CORP,"LEMAY, RONALD T.",CERIDIAN CORP,0,3572,642,OAKDALE,MN,8721,997,MINNEAPOLIS,MN,0
IMATION CORP,"GEORGE, WILLIAM W.",DAYTON HUDSON CORP,0,3572,642,OAKDALE,MN,5331,30,MINNEAPOLIS,MN,0
IMATION CORP,"MANN, MARVIN L.",LEXMARK INTERNATIONAL GROUP IN,1,3572,642,OAKDALE,MN,3577,486,LEXINGTON,KY,0
IMATION CORP,"MANN, MARVIN L.",M A HANNA CO,0,3572,642,OAKDALE,MN,2821,589,CLEVELAND,OH,0
IMATION CORP,"GEORGE, WILLIAM W.",MEDTRONIC INC,1,3572,642,OAKDALE,MN,3845,533,MINNEAPOLIS,MN,0
IMATION CORP,"BELLUZZO, RICHARD E.",SILICON GRAPHICS INC,1,3572,642,OAKDALE,MN,3571,470,MOUNTAIN VIEW,CA,0
IMATION CORP,"LEMAY, RONALD T.",SPRINT CORP,1,3572,642,OAKDALE,MN,4813,88,WESTWOOD,KS,0
IMATION CORP,"LEMAY, RONALD T.",YELLOW CORP,0,3572,642,OAKDALE,MN,4213,469,OVERLAND PARK,KS,0
IMC GLOBAL INC,"DAMMEYER, RODNEY F.",ANIXTER INTERNATIONAL INC,1,1474,429,NORTHBROOK,IL,5063,473,SKOKIE,IL,0
IMC GLOBAL INC,"FOWLER, ROBERT E., JR.",ANIXTER INTERNATIONAL INC,0,1474,429,NORTHBROOK,IL,5063,473,SKOKIE,IL,1
